,Systemnummer,MMS-ID,Volltext,Barcode,Verfasser ; GND-ID,Werktitel,Reihentitel ; Bandzählung,Haupttitel ; Titelzusatz ; Verantwortlichkeitsangabe,Bandzählung ; Titel des Bandes,Ausgabe,Verlagsort,Verlagsort normiert ; GND-ID,Druckort normiert ; GND-ID,Verleger und Drucker,Verleger normiert ; GND-ID,Drucker normiert ; GND-ID,Erscheinungsjahr,Erscheinungsjahr Sortierform,Kollation,Illustrationen,Anzahl Illustrationen,Anzahl Karten,Format,Anm. zu Illustrationen,Bibliografie,Anmerkungen,Anm. zu Kollation,Sprache,Originalsprache,Bemerkung zur Sprache,Standardnummer,Weitere Verfasser ; GND-ID,Herausgeber ; GND-ID,Übersetzer ; GND-ID,Beiträger ; GND-ID,Weitere Beteiligte ; GND-ID,Illustratoren ; GND-ID,Widmender ; GND-ID,Widmungsempfänger ; GND-ID,Art des Inhalts,Inhalt,Werke in Relation,Schlagworte,Marker,Zusammenstellung,Signatur,Standort,VD17
AC12693725,AC12693725,990048325190603338,http://data.onb.ac.at/ABO/%2BZ221474104,Z221474104,"Parthey, Gustav ; http://d-nb.info/gnd/104366508",Wanderungen durch Sicilien und die Levante,,Wanderungen durch Sicilien und die Levante $ Von G. Parthey,Anhang zum Zweiten Theile,,Berlin,Berlin ; http://d-nb.info/gnd/4005728-8,,In Der Nicolaischen Buchhandlung,Nicolaische Buchhandlung ; http://d-nb.info/gnd/6146046-1,,1840,1840,"2 ungezählte Seiten, 17 Seiten, 2 ungezählte Seiten, X Blätter","8 Illustrationen, 3 Karten, 1 Notenbeispiel",8,3,2°,"Die Illustrationen umfassen 3 Kupferstich-Karten (gezeichnet von Gustav Parthey und Karl Brügner, gestochen von Karl Brügner), 5 Pläne (gezeichnet von Gustav Parthey und Karl Brügner, gestochen von Karl Brügner), 3 lithografische Illustrationen (gezeichnet von G. Parthey, lithografiert von Karl Brügner), 2 Seiten Notenbeispiele","Bibliografischer Nachweis: Tresoldi, 134 ; Bibliografie Reiseliteratur Eutin",,,ger,,,,"Westphal, Johann Heinrich ; http://d-nb.info/gnd/117321125",,,,,"Brügner, Carl ; http://d-nb.info/gnd/140593977",,,,,"Westphal, Johann Heinrich : Astronomische Beobachtungen in Aegypten und Nubien",Astronomie ; Ägypten ; Geschichte 1822 ; Osmanisches Reich,TravelogueD19 Europa Asien Afrika $ TravelogueD19 Orient,,21.C.9 PRUNK,ZALT,
AC12651610,AC12651610,990048095850603338,"http://data.onb.ac.at/ABO/%2BZ178204108;
http://data.onb.ac.at/ABO/%2BZ160550903;
http://data.onb.ac.at/ABO/%2BZ221530600","Z178204108;
Z160550903;
Z221530600","Fallmerayer, Jakob Philipp ; http://d-nb.info/gnd/118685996",Fragmente aus dem Orient,,Fragmente aus dem Orient $ Von Dr. Jakob Ph. Fallmerayer,Zweiter Band,,Stuttgart und Tübingen,Tübingen ; http://d-nb.info/gnd/4061147-4 $ Stuttgart ; http://d-nb.info/gnd/4058282-6,Stuttgart ; http://d-nb.info/gnd/4058282-6,J. G. Cotta'scher Verlag,J. G. Cotta'sche Buchhandlung ; http://d-nb.info/gnd/5056474-2,J. G. Cotta'sche Buchhandlung ; http://d-nb.info/gnd/5056474-2,1845,1845,"6 ungezählte Seiten, 512 Seiten",,,,8°,Verlagsvignette in Holzschnitt auf dem Titelblatt. - Fußnoten,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 123 ; Weber, Voyages and Travels (1952), 363",,,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Byzanz ; Geschichte ; Griechenland ; Ausgrabung ; Österreich ; Ungarn ; Kaiserreich Trapezunt ; Konstantinopel ; Forschungsreise ; Geschichte 1840- ; Osmanisches Reich,TravelogueD19 Europa Asien $ TravelogueD19 Orient,,729644-B.2 MAG $ 34819-B.1 MAG $ 34819-B.2 MAG $ 268084-B.1 MAG $ 268084-B.2 MAG,ZALT $ ZALT $ ZALT $ ZFID $ ZFID,
AC12651602,AC12651602,990048095830603338,"http://data.onb.ac.at/ABO/%2BZ221530508;
http://data.onb.ac.at/ABO/%2BZ178204005;
http://data.onb.ac.at/ABO/%2BZ160550800","Z221530508;
Z178204005;
Z160550800","Fallmerayer, Jakob Philipp ; http://d-nb.info/gnd/118685996",Fragmente aus dem Orient,,Fragmente aus dem Orient $ Von Dr. Jakob Ph. Fallmerayer,Erster Band,,Stuttgart und Tübingen,Tübingen ; http://d-nb.info/gnd/4061147-4 $ Stuttgart ; http://d-nb.info/gnd/4058282-6,Stuttgart ; http://d-nb.info/gnd/4058282-6,J. G. Cotta'scher Verlag,J. G. Cotta'sche Buchhandlung ; http://d-nb.info/gnd/5056474-2,J. G. Cotta'sche Buchhandlung ; http://d-nb.info/gnd/5056474-2,1845,1845,"XXXVII, 344 Seiten",,,,8°,Verlagsvignette in Holzschnitt auf dem Titelblatt. - Fußnoten,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 123 ; Weber, Voyages and Travels (1952), 363",Seite [VII]-XXXVII: Vorrede,,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Byzanz ; Geschichte ; Griechenland ; Ausgrabung ; Österreich ; Ungarn ; Kaiserreich Trapezunt ; Konstantinopel ; Forschungsreise ; Geschichte 1840- ; Osmanisches Reich,TravelogueD19 Europa Asien $ TravelogueD19 Orient,,729644-B.1 MAG $ 34819-B.1 MAG $ 34819-B.2 MAG $ 268084-B.1 MAG $ 268084-B.2 MAG,ZALT $ ZALT $ ZALT $ ZFID $ ZFID,
AC12171816,AC12171816,990046992830603338,"http://data.onb.ac.at/ABO/%2BZ205831308;
http://data.onb.ac.at/ABO/%2BZ175115800","Z205831308;
Z175115800","Prokesch von Osten, Anton ; http://d-nb.info/gnd/118596713",Erinnerungen aus Ägypten und Kleinasien,,"Erinnerungen aus Aegypten und Kleinasien $ Von Anton von Prokesch, Major in der k. k. Marine und Ritter mehrerer Orden",Dritter Band,,Wien,Wien ; http://d-nb.info/gnd/4066009-6,Wien ; http://d-nb.info/gnd/4066009-6,Jn Carl Armbruster's Verlagsbuchhandlung $ Gedruckt bei J. P. Sollinger,"Carl Armbruster ; http://d-nb.info/gnd/10355702-7 $ Armbruster, Carl ; http://d-nb.info/gnd/107343107X","Sollinger, Johann Paul ; http://d-nb.info/gnd/1025654390",1831,1831,"8 ungezählte Seiten, 322 Seiten, 5 ungezählte Seiten, 5 ungezählte gefaltete Blätter",5 Illustrationen,5,,8°,Die Illustrationen umfassen 5 lithografische Tafeln mit Darstellung von Hieroglyphen. - Holzschnitt-Vignette auf dem Titelblatt,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Kainbacher Erforschung Afrikas, 336 ; Bibliografischer Nachweis: Weber, Voyages and Travels (1952), 180",,,ger,,In Fraktur,,,,,,,,,,Reisebericht $ Erlebnisbericht,,,Türkei ; Reise ; Geschichte 1824-1826 ; Anatolien ; Konstantinopel,TravelogueD19 Afrika $ TravelogueD19 Orient,,72.Y.121.(Vol.3) PRUNK $ 222259-A.3 MAG,ZALT $ ZALT,
AC12171811,AC12171811,990046992810603338,"http://data.onb.ac.at/ABO/%2BZ205831205;
http://data.onb.ac.at/ABO/%2BZ175115708","Z205831205;
Z175115708","Prokesch von Osten, Anton ; http://d-nb.info/gnd/118596713",Erinnerungen aus Ägypten und Kleinasien,,"Erinnerungen aus Aegypten und Kleinasien $ Von Anton von Prokesch, Major in der k. k. Marine und Ritter mehrerer Orden",Zweiter Band,,Wien,Wien ; http://d-nb.info/gnd/4066009-6,Wien ; http://d-nb.info/gnd/4066009-6,Jn Carl Armbruster's Verlagsbuchhandlung $ Gedruckt bei J. P. Sollinger,"Carl Armbruster ; http://d-nb.info/gnd/10355702-7 $ Armbruster, Carl ; http://d-nb.info/gnd/107343107X","Sollinger, Johann Paul ; http://d-nb.info/gnd/1025654390",1830,1830,"8 ungezählte Seiten, 337 Seiten,  2 ungezählte Seiten",,,,8°,Kein illustrierender Inhalt. - Holzschnitt-Vignette auf dem Titelblatt,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Kainbacher, Erforschung Afrikas, S. 336 ; Bibliografischer Nachweis: Weber, Voyages and Travels (1952), 180",,,ger,,In Fraktur,,,,,,,,,,Reisebericht $ Erlebnisbericht,,,Ägypten ; Reise ; Geschichte 1826 ; Griechenland ; Reise ; Geschichte 1824,TravelogueD19 Afrika Asien $ TravelogueD19 Orient,,72.Y.121.(Vol.2) PRUNK $ 222259-A.2 MAG,ZALT $ ZALT,
AC03300484,AC03300484,990046002330603338,http://data.onb.ac.at/ABO/%2BZ137153208,Z137153208,"Stürmer, Ludwig <<von>>",,,"Skizzen einer Reise nach Konstantinopel des Freyherrn L. v. Stürmer, in den letzten Monathen des Jahres 1816 $ Herausgegeben von Joseph Goluchowski",,,Pesth,Budapest ; http://d-nb.info/gnd/4008684-7,,Bey Konrad Adolf Hartleben,"Hartlebens Verlags-Expedition ; http://d-nb.info/gnd/1072911124 $ Hartleben, Konrad Adolf ; http://d-nb.info/gnd/10436047X",,1817,1817,"291 Seiten, 5 ungezählte Seiten",1 Diagramm,,,8°,1 Holzschnitt-Diagramm,Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin,"Seite 3-12: Vorrede von Józef Gołuchowski, Datum Wien 02.05.1817",,ger,,In Fraktur,,,"Gołuchowski, Józef ; http://d-nb.info/gnd/122911911",,,,,,,Reisebericht,,,Istanbul ; Reisebericht 1816 ; Reise ; Konstantinopel ; Türkei ; Geschichte 1816 ; Osmanisches Reich,TravelogueD19 Asien Europa $ TravelogueD19 Orient,,3.Mm.22 PRUNK,ZALT,
AC10803638,AC10803638,990045486130603338,"http://data.onb.ac.at/ABO/%2BZ202495309;
http://data.onb.ac.at/ABO/%2BZ169936802","Z202495309;
Z169936802","Weyand, Johann Carl ; http://d-nb.info/gnd/1034348159",,,"<<Johann Carl Weyand's>> Reisen durch einen Theil von Europa, Asien und Afrika in den Jahren 1818 bis 1821 $ Mit 6 Kupfern der denkwürdigsten Ansichten von Jerusalem und Bethlehem $ Von ihm selbst beschrieben",,Original=Ausgabe,Wien,Wien ; http://d-nb.info/gnd/4066009-6,Wien ; http://d-nb.info/gnd/4066009-6,Druck und Verlag der Mechitaristen=Congregation,Mxit'arean Tparan ; http://d-nb.info/gnd/16032154-2,Mxit'arean Tparan ; http://d-nb.info/gnd/16032154-2,1828,1828,"XVI, 192 Seiten, 6 ungezählte Blätter (zum Teil gefaltet)",6 Illustrationen,6,,8°,Die Illustrationen sind 1 Plan und 5 Illustrationen. - Fußnoten,Bibliografischer Nachweis: K10plus,Seite [III]-VI: Vorrede,,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Südeuropa ; Naher Osten ; Afrika ; Reise ; Geschichte 1818-1821,TravelogueD19 Europa Asien Afrika $ TravelogueD19 Orient,,BE.10.H.25 PRUNK $ 278096-B MAG,ZALT $ ZFID,
AC11434962,AC11434962,990044690250603338,http://data.onb.ac.at/ABO/%2BZ184034208,Z184034208,"Wittman, William","Travels in Turkey, Asia Minor, Syria, and the desert into Egypt durin the years 1799, 1800, and 1801 ; 1803",,"<<W. Wittmann's der Arzneykunde Doctors>> Reisen in der europäischen Türkey, Kleinasien, Syrien und Aegypten in den Jahren 1799, 1800, 1801 und 1802 $ Nebst Bemerkungen über die Pest und andern in der Türkey herrschenden Krankheiten, wie auch einem meteorologischen Tagebuche. Aus dem Englischen, mit Anmerkungen, und mit Desgenettes, Larrey's, Pagnettes, Sotiras und anderer Untersuchungen über die Pest, übersetzt von J. A. Bergk",Zweiter Band ; Mit Kupfern,,Leipzig,Leipzig ; http://d-nb.info/gnd/4035206-7,,bey Wilhelm Rein und Comp.,Wilhelm Rein & Comp. ; http://d-nb.info/gnd/1073008118,,1805,1805,"XII, 347 Seiten, 3 ungezählte Blätter Bildtafeln (zum Teil gefaltet)",3 Illustrationen,3,,8°,Die Illustrationen sind 3 Kupferstich-Illustratione. - Fußnoten ; Tabellen,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 994 ; Röhricht, 1597","Seite [III]-VI: Vorrede des Übersetzers J. A. Bergk, Datum Leipzig 28.02.1805",,ger,eng,Aus dem Englischen übersetzt $ In Fraktur,,,,"Bergk, Johann Adam ; http://d-nb.info/gnd/116132655",,,,,,Reisebericht,,,Reise ; Naher Osten ; Geschichte 1799-1802 ; Türkei ; Syrien ; Ägypten ; Anatolien ; Osmanisches Reich ; Orient,TravelogueD19 Asien Afrika $ TravelogueD19 Orient,,38.H.22.(Vol.2) PRUNK,ZALT,
AC11434945,AC11434945,990044690220603338,http://data.onb.ac.at/ABO/%2BZ184034105,Z184034105,"Wittman, William","Travels in Turkey, Asia Minor, Syria, and the desert into Egypt durin the years 1799, 1800, and 1801 ; 1803",,"<<W. Wittmann's der Arzneykunde Doctors>> Reisen in der europäischen Türkey, Kleinasien, Syrien und Aegypten in den Jahren 1799, 1800, 1801 und 1802 $ Nebst Bemerkungen über die Pest und andern in der Türkey herrschenden Krankheiten, wie auch einem meteorologischen Tagebuche. Aus dem Englischen, mit Anmerkungen, und mit Desgenettes, Larrey's, Pagnettes, Sotiras und anderer Untersuchungen über die Pest, übersetzt von J. A. Bergk",Erster Band ; Mit illum. Kupfern,,Leipzig,Leipzig ; http://d-nb.info/gnd/4035206-7,,bey Wilhelm Rein und Comp.,Wilhelm Rein & Comp. ; http://d-nb.info/gnd/1073008118,,1804,1804,"XXI Seiten, 1 ungezählte Seite, 293 Seiten, 1 ungezählte Seite, 15 ungezählte Blätter Bildtafeln",15 Illustrationen,15,,8°,Die Illustrationen sind 15 (teilweise kolorierte) Kupferstich-Illustrationen. - Fußnoten,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 994 ; Röhricht, 1597","Seite [III]-XIV: Vorrede des Übersetzers J. A. Bergk, Datum Leipzig 18.04.1804",,ger,eng,Aus dem Englischen übersetzt $ In Fraktur,,,,"Bergk, Johann Adam ; http://d-nb.info/gnd/116132655",,,,,,Reisebericht,,,Reise ; Naher Osten ; Geschichte 1799-1802 ; Türkei ; Syrien ; Ägypten ; Anatolien ; Osmanisches Reich ; Orient,TravelogueD19 Asien Afrika $ TravelogueD19 Orient,,38.H.22.(Vol.1) PRUNK,ZALT,
AC10809709,AC10809709,990043286790603338,http://data.onb.ac.at/ABO/%2BZ105559507,Z105559507,"Hacquet, Balthasar ; http://d-nb.info/gnd/118699970","Abbildung und Beschreibung der südwest- und östlichen Wenden, Illyrer und Slaven",,"Abbildung und Beschreibung der südwest- und östlichen Wenden, Illyrer und Slaven $ deren geographische Ausbreitung von dem adriatischen Meere bis an den Ponto, deren Sitten, Gebräuche, Handthierung, Gewerbe, Religion u.s.w. nach einer zehnjährigen Reise und vierzigjährigem Aufenthalte in jenen Gegenden $ dargestellt von B. Hacquet, der Weltweisheit und gesamten Arzneigelahrheit Doctor, kaiserlich-königlichem Bergrath, ordentlichem Lehrer der Naturkunde an der Josephinischen Schule in Ost-Galizien, ehemalige beständigem Secretair und Lehrer der technischen Chemie, beider königlichen Gesellschaften des Ackerbaues und nützlichen Künste in Herzogthum Krain Mitglied, dieser, wie auch der kaiserlichen Gesellschaft der Naturforscher im teutschen Reiche, der königl. grossbritannischen Wissenschaften zu Göttingen; der königlichen preussischen zu Frankfurt an der Oder; der churfürstlichen mainzischen zu Erfurt; der sächsisch-ökonomischen zu Leipzig; der grossherzoglich toscanisch-botanisch- und ökonomischen zu Florenz; der naturforschenden Freunde zu Berlin und Halle; der ökonomischen zu Chambery",Erster Theil Erstes-[Fünftes] Heft,,Leipzig,Leipzig ; http://d-nb.info/gnd/4035206-7,Leipzig ; http://d-nb.info/gnd/4035206-7,im Industrie-Comptoir,Industrie-Comptoir in Leipzig ; http://d-nb.info/gnd/5325582-3,Industrie-Comptoir in Leipzig ; http://d-nb.info/gnd/5325582-3,12.Merz 1801[-1808],1801,"XII Seiten, 2 ungezählte Seite, 246 Seiten, 2 ungezählte Seiten, 38 ungezählte Blätter","36 Illustrationen, 2 Notenbeispiele",36,,4°,"Die Illustrationen sind 36 kolorierte Kupferstiche, 2 Notenbeispiele. - Fußnoten ; Zierleisten",Bibliografischer Nachweis:,"Seite [III]-VI: Widmungsvorrede des Verfassers an Franz I., Kaiser von Österreich. - Seite VII-XII: Vorrede des Verfassers, Datum Lemberg 12.03.1801. - Am Ende 2 ungezählte Seiten Verlagsanzeige","Hefte bis 1808 geliefert, letzte Angabe in den Verlagsprogrammen: Ostern 1808",ger,,In Antiqua,,,,,,,,"Hacquet, Balthasar ; http://d-nb.info/gnd/118699970",Franz ; http://d-nb.info/gnd/118534955,,,,Illyrer ; Slawen ; Wenden,TravelogueD19 Europa $ TravelogueD19 Orient,,273871-C.1 MAG $ 42.V.5 PRUNK,ZFID $ ZALT,
AC09626726,AC09626726,990036491690603338,http://data.onb.ac.at/ABO/%2BZ157217508,Z157217508,"Harnisch, Wilhelm ; http://d-nb.info/gnd/118920553",<<Die>> wichtigsten neueren Land- und Seereisen,,<<Die>> wichtigsten neuern Land= und Seereisen $ Für die Jugend und andere Leser bearbeitet von Dr. Wilhelm Harnisch,"Neunter Theil ; Burkhardt's Reise durch Syrien, Palästina, Aegypten und Nubien nach Arabien und Salt's zweite Reise nach Abyssinien ; Mit einer Karte, einem Plan von Jerusalem und einem Kupfer",,Leipzig,Leipzig ; http://d-nb.info/gnd/4035206-7,,Verlag bei Gerhard Fleischer $ Jn Commission bei Adolf Frohberger,"Fleischer, Gerhard ; http://d-nb.info/gnd/116600020",,1827,1827,"VIII, 426 Seiten, 1 ungezähltes gefaltetes Blatt Bildtafel, 2 ungezählte gefaltete Blätter","2 Illustrationen, 1 Karte",2,1,8°,"Die Illustrationen sind 1 Kufperstich-Plan, 1 Kupferstich-Illustration (gestochen und signiert von R. Densler, Zürich) und 1 Kupferstich-Karte (""Das Nilthal nebst Palaestina und Arabien, Leipzig: Fleischer, 1827)",,,,ger,,In Fraktur,,,,,,,"Denzler, Rudolf ; http://d-nb.info/gnd/133210774",,,,,"Salt, Henry : <<A>> voyage to Abyssinia $ Burckhardt, Johann Ludwig : Johann Ludwig Burckhardt’s Reisen in Syrien, Palästina und der Gegend des Berges Sinai","Burckhardt, Johann Ludwig ; Reise ; Ägypten ; Nubien ; Syrien ; Arabien ; Palästina ; Geschichte 1809-1817 ; Osmanisches Reich ; Reise ; Salt, Henry ; Äthiopien ; Geschichte 1809-1810",TravelogueD19 Afrika Asien $ TravelogueD19 Orient,,230716-B.9 MAG,ZALT,
AC10451625,AC10451625,990036204980603338,http://data.onb.ac.at/ABO/%2BZ156829609,Z156829609,"Wrangel, Ludwig <<von>> ; http://d-nb.info/gnd/102930260X",,,"Flüchtige Skizzen aus Ost und Süd, $ gesammelt auf einer Reise nach Wosnesensk, Odessa, Constantinopel, Smyrna, Athen und Corfu; $ von L. v. Wrangel, Königlich Preußischem Premier=Lieutenant im VIII. Ulanen=Regimente und Adjutant der II. Division ; Mit 8 lithographirten Ansichten und Plänen",,,Danzig,Danzig ; http://d-nb.info/gnd/4011039-4,Danzig ; http://d-nb.info/gnd/4011039-4,Druck der Gerhardschen Offizin,Gerhardsche Offizin ; http://d-nb.info/gnd/1072901889,Gerhardsche Offizin ; http://d-nb.info/gnd/1072901889,1839,1839,"4 ungezählte Seiten, 320 Seiten, 8 ungezählte Blätter Bildtafeln (zum Teil gefaltet)",8 Illustrationen,8,,8°,Die Illustrationen sind 8 Illustrationen und Pläne in Lithografie,"Bibliografischer Nachweis: K10plus (OCoLC: 838090269) [dort fälschlich Ludwig von Wrangel, 1770-1811 als Verfasser]. - Die Illustrationen können auch in einem Atlasband gebunden sein",,,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Südosteuropa ; Türkei ; Konstantinopel ; Izmir ; Griechenland ; Geschichte 1837- circa ; Reise ; Osmanisches Reich ; Militär ; Schwarzmeer-Gebiet ; Anatolien,TravelogueD19 Europa Asien $ TravelogueD19 Orient,,50.H.43 PRUNK,ZALT,
AC10407491,AC10407491,990035755600603338,http://data.onb.ac.at/ABO/%2BZ170503901,Z170503901,"Visino, Johann Nepomuk ; http://d-nb.info/gnd/122992792",,,"Meine Wanderung nach Palästina $ Jn Briefen an einen Geistlichen der Diözese Passau ; Mit Plänen und Zeichnungen $ Von J. N. Visino, damaligem königl. griech. Feldkaplan und Garnisons=Prediger in Athen",,,Passau,Passau ; http://d-nb.info/gnd/4044828-9,Passau ; http://d-nb.info/gnd/4044828-9,Gedruckt und in Commission der Pustet'schen Buchhandlung,Verlag Friedrich Pustet ; http://d-nb.info/gnd/2011020-0 $ Pustet'sche Buchhandlung ; http://d-nb.info/gnd/1073047199,Pustet'sche Buchhandlung ; http://d-nb.info/gnd/1073047199,1840,1840,"XIV, 495 Seiten, 1 ungezählte Seite, 6 ungezählte gefaltete Blätter Bildtafeln",6 Illustrationen,6,,8°,Die Illustrationen sind 5 Illustration und 1 Plan in Lithografie. - Fußnoten,Bibliografischer Nachweis:,Seite [III]: Widmung des Verfassers an den Freiherrn von Prokesch-Osten. - Seite VII-XIV: Subskriptions-Verzeichnis,,ger,,In Fraktur,,,,,,,,"Visino, Johann Nepomuk ; http://d-nb.info/gnd/122992792","Prokesch von Osten, Anton ; http://d-nb.info/gnd/118596713",Reisebericht,,,Palästina ; Wallfahrt ; Jerusalem ; Geschichte 1839 circa ; Osmanisches Reich,TravelogueD19 Asien $ TravelogueD19 Orient,,18.Cc.39 PRUNK,ZALT,
AC10356100,AC10356100,990035229830603338,http://data.onb.ac.at/ABO/%2BZ175064907,Z175064907,"Struve, Johann Christian <<von>> ; http://d-nb.info/gnd/11537499X",,,Reise eines jungen Russen von Wien über Jassy in die Crimm $ und ausführliches Tagebuch der im Jahr 1793 von St. Petersburg nach Constantinopel geschickten Russisch-kaiserlichen Gesandtschaft $ [Johann Christian Struve],,,Gotha,Gotha ; http://d-nb.info/gnd/4021652-4,,in der Ettingerschen Buchhandlung,"Ettinger'sche Buchhandlung ; http://d-nb.info/gnd/7546865-7 $ Ettinger, Carl Wilhelm ; http://d-nb.info/gnd/13022636X",,1801,1801,"VI, 314 Seiten, 2 ungezählte Seiten",,,,8°,Kein illustrierender Inhalt,"Bibliografischer Nachweis: Chatzipanagioti-Sangmeister, 1071 ; Bibliografie Reiseliteratur Eutin ; Holzmann-Bohatta III, 11505. - Anonym erschienen, Verfasser ermittelt nach Holzmann-Bohatta und Chatzipanagioti-Sangmeister",Seite [III]-VI: Vorbericht,,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Krim ; Russland ; Osmanisches Reich ; Istanbul ; Gesandtschaft ; Geschichte 1793,TravelogueD19 Europa Asien $ TravelogueD19 Orient,,78.M.16 PRUNK,ZALT,
AC10297848,AC10297848,990034635650603338,http://data.onb.ac.at/ABO/%2BZ220556903,Z220556903,"Scholz, Johann Martin Augustin ; http://d-nb.info/gnd/115368604",,,"Biblisch-Kritische Reise In Frankreich, Der Schweitz, Italien, Palästina Und Im Archipel, In Den Jahren 1818, 1819, 1820, 1821 $ Nebst Einer Geschichte Des Textes Des N. T. ; Mit einer Kupfertafel $ Von Dr. Joh. Mart. Augustin Scholz, Professor Der Theologie Auf der Universität Zu Bonn",,,Leipzig und Sorau,Leipzig ; http://d-nb.info/gnd/4035206-7 $ Sorau ; http://d-nb.info/gnd/64338-5,,Bei Friedrich Fleischer,"Fleischer, Friedrich ; http://d-nb.info/gnd/116599936",,1823,1823,"XXVI, 188 Seiten, 2 ungezählte Seiten, 1 ungezähltes gefaltetes Blatt",Schriftbeispiele,,,8°,Kein illustrierender Inhalt. - Schriftbeispiele (in syrischer und griechischer Schrift),"Bibliografischer Nachweis: . - Fortsetzung der Schrift: Eurae criticae in historiam textus Evangeliorum, Heidelbergae 1820",Seite [III-IV]: Widmungsvorrede des Verfassers an Anton Scholz. - Seite [V]-XXI: Vorbericht,,ger,,,,,,,,,,"Scholz, Johann Martin Augustin ; http://d-nb.info/gnd/115368604","Scholz, Anton Friedrich ; http://d-nb.info/gnd/1035131889",Reisebericht,,,Bibel ; Textkritik ; Frankreich ; Schweiz ; Italien ; Palästina ; Forschungsreise ; Geschichte 1818-1821,TravelogueD19 Europa Asien $ TravelogueD19 Orient,,BE.10.Z.23 PRUNK,ZALT,
AC10297847,AC10297847,990034635640603338,http://data.onb.ac.at/ABO/%2BZ181598907,Z181598907,"Scholz, Johann Martin Augustin ; http://d-nb.info/gnd/115368604",,,"Reise in die Gegend zwischen Alexandrien und Parätonium, die libysche Wüste, Siwa, Egypten, Palästina und Syrien in den Jahren 1820 und 1821 $ von Dr. Joh. Mart. Augustin Scholz, Professor der Theologie auf der Universität zu Bonn",,,Leipzig und Sorau,Sorau ; http://d-nb.info/gnd/64338-5 $ Leipzig ; http://d-nb.info/gnd/4035206-7,,bey Friedrich Fleischer,"Fleischer, Friedrich ; http://d-nb.info/gnd/116599936",,1822,1822,"VI, 305 Seiten, 1 ungezählte Seite","6 Diagramme, Schriftbeispiele",,,8°,"4 Diagramme (im Fliestext), Schriftbeispiele (in arabischer Schrift)","Bibliografischer Nachweis: Bibliografie Reisebericht Eutin ; Kainbacher Erforschung Afrikas, 424 ; Engelmann, 121","Seite [III]-IV: Vorwort des Verfassers, Datum 28.01.1822. - Seite 1-7: Vorbericht. - Am Ende 1 ungezählte Seite ""Einladung zur Pränumeration""",,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Naher Osten ; Ägypten ; Reise ; Geschichte 1820-1821 ; Osmanisches Reich,TravelogueD19 Afrika Asien $ TravelogueD19 Orient,,BE.3.O.80 PRUNK,ZALT,
